id,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,primary_genres,secondary_genres,PrimarynSecondary_genres
25607,Ty Dolla $ign,0.144971111,0.689604938,222611.7778,0.592333333,0.000359715,0.204565432,-6.659888889,0.122688889,120.1848765,0.4794,65.97530864,1,1,81,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",rap,trap,rap/trap
2505,Big Freedia,0.00134,0.676,169681,0.869,6.77E-05,0.0692,-4.689,0.132,114.991,0.271,65,1,0,2,"['bounce', 'escape room', 'lgbtq+ hip hop', 'new orleans rap', 'trap queen']",rap,trap,rap/trap
6551,Duke,0.0659,0.751,202533,0.597,0,0.0881,-6.59,0.125,123.997,0.159,59,9,0,2,"['atl trap', 'trap', 'vapor trap']",rap,trap,rap/trap
25592,Twista,0.17195,0.722532468,259346.9351,0.738025974,4.94E-07,0.240183117,-6.804727273,0.20175974,132.2778571,0.551542857,47.32467532,1,0,77,"['chicago rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'trap', 'urban contemporary']",rap,trap,rap/trap
3110,Borgore,0.023333333,0.712666667,222392.3333,0.83,0.001786667,0.122133333,-3.760333333,0.207533333,120.0046667,0.347333333,54.66666667,8,1,3,"['bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",rap,trap,rap/trap
20780,Rusko,0.0032175,0.363,259735,0.933,0.405455,0.25,-4.894,0.04665,173.9575,0.0862,46.5,7,1,2,"['bassline', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",rap,trap,rap/trap
17371,Nengo Flow,0.125181818,0.751545455,356818,0.728818182,3.69E-07,0.255181818,-5.540090909,0.219763636,116.3096364,0.589909091,74.27272727,2,1,11,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",rap,trap,rap/trap
882,Almighty,0.178325,0.777,328253.75,0.659625,3.85E-06,0.159725,-6.487625,0.181375,110.238375,0.422625,69.75,10,1,8,"['reggaeton flow', 'trap latino']",rap,trap,rap/trap
22910,Swishahouse,0.011094,0.728,281566.5,0.5105,0,0.514,-11.1915,0.3255,137.3975,0.6255,42.5,11,1,2,"['chopped and screwed', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'trap']",rap,trap,rap/trap
1687,Asian Doll,0.00708,0.907,267193,0.638,4.33E-06,0.434,-8.012,0.32,109.971,0.647,62,7,1,1,"['deep pop r&b', 'dfw rap', 'escape room', 'trap queen']",rap,trap,rap/trap
3092,Boogie,0.0446,0.551,160000,0.674,0,0.0922,-5.15,0.425,147.368,0.55,65,7,1,2,"['melodic rap', 'pop rap', 'rap', 'trap']",rap,trap,rap/trap
22709,Suga Free,0.04046625,0.8471875,270449.8125,0.6558125,0.00025375,0.1323375,-5.7025625,0.205125,101.1885625,0.65325,41.875,4,0,16,"['chicano rap', 'g funk', 'gangster rap', 'hip hop', 'hyphy', 'rap', 'west coast rap', 'west coast trap']",rap,trap,rap/trap
15987,Max Minelli,0.25,0.773,240212,0.861,0,0.0621,-4.633,0.172,136.115,0.738,42,1,0,2,"['baton rouge rap', 'deep southern trap']",rap,trap,rap/trap
3061,Bone Crusher,0.005016333,0.652333333,311373.3333,0.870333333,0.00033504,0.286666667,-4.097,0.111433333,98.67733333,0.511666667,46.33333333,11,0,3,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
18330,Pain,0.0202,0.352,115133,0.974,0,0.178,-3.173,0.0435,154.695,0.73,34,0,1,2,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",rap,trap,rap/trap
138,8Ball,0.068907143,0.7885,280319.1429,0.661928571,0.000557282,0.234214286,-6.577428571,0.191535714,119.9201429,0.538857143,41.57142857,1,1,14,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
7799,Fetty Wap,0.054156286,0.698628571,207909,0.699571429,4.68E-07,0.203334286,-5.437542857,0.120405714,128.1324286,0.517657143,62.57142857,0,1,35,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
23012,THE DU,0.117,0.516,186720,0.946,4.34E-06,0.0641,-2.623,0.072,135.896,0.662,61,7,1,2,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
14320,Lloyd Banks,0.086437778,0.707407407,247615.7778,0.786888889,6.45E-05,0.212533333,-3.906259259,0.248885185,113.6145185,0.625333333,51.66666667,1,1,27,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'trap']",rap,trap,rap/trap
21277,Scar,0.172,0.723,264400,0.784,2.77E-06,0.685,-4.74,0.297,94.216,0.556,44,6,0,1,"['dark trap', 'emo rap', 'scream rap', 'underground hip hop']",rap,trap,rap/trap
26926,Yungeen Ace,0.0914,0.782666667,195580,0.515,9.50E-07,0.11,-7.829,0.303333333,124.3143333,0.352333333,60.33333333,5,1,6,"['florida rap', 'melodic rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
5264,DJ ESCO,0.061066667,0.768666667,251031,0.610333333,0,0.179333333,-8.575333333,0.0542,130.4226667,0.196666667,56,1,1,3,"['atl hip hop', 'atl trap', 'rap', 'southern hip hop', 'trap', 'vapor trap']",rap,trap,rap/trap
27213,mysticphonk,0.393,0.463,100260,0.632,0,0.127,-9.577,0.0525,163.71,0.0894,68,7,1,1,"['dark trap', 'emo rap', 'underground hip hop']",rap,trap,rap/trap
1517,Arin Ray,0.1916,0.695,219693,0.625666667,0.00187585,0.110666667,-5.28,0.0865,145.0033333,0.513333333,62.66666667,5,0,3,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'trap soul']",rap,trap,rap/trap
17748,Null,0.00089,0.558,39967,0.734,0.0214,0.303,-7.88,0.0432,109.832,0.211,50,8,1,2,"['cali rap', 'melodic rap', 'trap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
1757,August Alsina,0.058709333,0.521333333,262670.7333,0.622066667,4.15E-07,0.249833333,-6.925466667,0.135553333,111.9647333,0.372333333,58.33333333,2,0,15,"['dance pop', 'deep pop r&b', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",rap,trap,rap/trap
2518,Big K.R.I.T.,0.388738571,0.595428571,254551,0.723714286,0,0.346571429,-5.226428571,0.1642,87.67457143,0.545285714,56,4,0,7,"['alternative hip hop', 'conscious hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",rap,trap,rap/trap
26927,Yunggoth✰,0.617,0.434,136620,0.656,0.00126,0.107,-6.063,0.0375,115.879,0.185,60,10,1,2,"['dark trap', 'emo rap', 'underground hip hop']",rap,trap,rap/trap
20074,Rich The Kid,0.10430375,0.810041667,194635.9167,0.640416667,0.000337563,0.192833333,-6.649041667,0.225141667,132.2942083,0.504083333,68.20833333,11,1,24,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
14121,Lil Wyte,0.061421333,0.813333333,224926,0.664933333,0,0.21252,-5.786466667,0.167333333,120.4374667,0.464426667,47.46666667,11,1,15,"['country rap', 'crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'redneck', 'southern hip hop', 'trap']",rap,trap,rap/trap
1909,Baauer,0.0111,0.452,196664,0.794,0.00182,0.416,-5.151,0.0483,137.825,0.282,59,0,1,2,"['bass trap', 'brostep', 'electro house', 'electronic trap', 'escape room', 'vapor twitch']",rap,trap,rap/trap
24079,The Jacka,0.049133333,0.693666667,220151.3333,0.667666667,0,0.0896,-5.347333333,0.199,92.95833333,0.586666667,40.33333333,6,0,3,"['cali rap', 'hyphy', 'west coast trap']",rap,trap,rap/trap
25641,U-God,0.051344,0.8146,231610.6,0.594,0.002208056,0.25978,-7.7416,0.26424,98.0992,0.5728,43.4,11,1,10,"['meme rap', 'trap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
13232,Kokane,0.0269,0.8698,263185.4,0.7406,0,0.2639,-4.8334,0.2044,102.5708,0.498,39.6,2,1,5,"['g funk', 'gangster rap', 'hyphy', 'west coast rap', 'west coast trap']",rap,trap,rap/trap
14378,Lookas,0.000704,0.657,190186,0.827,0.00534,0.065,-4.036,0.0734,145.889,0.69,65,5,1,4,"['bass trap', 'brostep', 'catstep', 'electro house', 'electronic trap', 'traprun']",rap,trap,rap/trap
6973,Eladio Carrion,0.446,0.832,152960,0.59,1.43E-06,0.123,-7.168,0.272,146.939,0.596,69,8,0,1,"['reggaeton flow', 'trap argentino', 'trap latino']",rap,trap,rap/trap
25655,UGK,0.079599371,0.822157143,285724.4143,0.6301,0.009144855,0.159201429,-7.6763,0.218345714,119.1969,0.689291429,40.64285714,11,1,70,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
10472,Ir Sais,0.251333333,0.845,172747.3333,0.578333333,4.00E-05,0.069533333,-5.927666667,0.111666667,132.154,0.505333333,77.33333333,2,0,3,"['basshall', 'dutch hip hop', 'dutch trap pop', 'ritmo kombina']",rap,trap,rap/trap
25408,Trap Capos,0.0983,0.772,278107,0.547,4.35E-06,0.107,-6.373,0.0541,130.099,0.0957,64,6,0,1,"['reggaeton', 'reggaeton flow', 'trap latino']",rap,trap,rap/trap
19068,Pimp C,0.070851765,0.763705882,284538,0.717647059,0.064589265,0.2189,-6.261,0.168094118,114.0274118,0.501235294,43.94117647,1,1,17,"['baton rouge rap', 'chopped and screwed', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
12744,Kash Doll,0.06152,0.781142857,195896.2857,0.453,0.000317143,0.163,-8.963428571,0.438285714,104.6912857,0.570285714,65,7,1,7,"['deep pop r&b', 'detroit hip hop', 'hip pop', 'trap queen']",rap,trap,rap/trap
4058,Chamillionaire,0.074040952,0.784714286,272325.619,0.715047619,6.61E-07,0.190571429,-5.522190476,0.174585714,122.7733333,0.562095238,50.38095238,1,1,21,"['dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
11053,Jasiah,0.14102,0.84,113311,0.69875,0,0.0951,-6.06375,0.27125,94.9235,0.65575,70.5,2,1,4,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
10634,JACKBOYS,0.071475,0.7245,208440,0.61525,3.65E-06,0.20675,-5.131,0.2253,131.09875,0.386,79.25,7,1,4,"['rap', 'trap']",rap,trap,rap/trap
11131,JayDaYoungan,0.198977778,0.741333333,153467.6667,0.552185185,0,0.126707407,-8.87462963,0.316414815,108.9345556,0.502555556,56.22222222,4,0,27,"['melodic rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
27082,Zoé,0.2126875,0.526,231632.625,0.6545,0.04553425,0.3560375,-7.654625,0.035625,108.11775,0.471375,63.75,7,1,16,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
23964,The Go-Go's,0.122138731,0.537423077,192385.6923,0.835730769,0.009472061,0.125173077,-8.371115385,0.042426923,146.1012692,0.798269231,35.46153846,2,1,52,"['miami hip hop', 'rap', 'trap', 'underground hip hop']",rap,trap,rap/trap
26855,Young Buck,0.132536774,0.734387097,234793.9677,0.767903226,3.53E-05,0.194832258,-4.536354839,0.245412903,107.6140323,0.660032258,49.41935484,1,1,31,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
4755,Cold Hart,0.0545,0.589,155573,0.665,0,0.221,-7.105,0.044,74.978,0.298,66,0,1,2,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
3925,Casey Veggies,0.1542925,0.54025,329368.75,0.721,0.031106188,0.3245,-6.530375,0.3235,120.43175,0.597875,52.375,1,0,8,"['hip hop', 'rap', 'underground hip hop', 'west coast trap']",rap,trap,rap/trap
8345,G-Unit,0.125346429,0.692785714,211886.6786,0.734428571,0,0.143782143,-3.899321429,0.302157143,103.3501071,0.692607143,51.92857143,11,0,28,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'queens hip hop', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
17688,Noriel,0.2337125,0.8325,322789.375,0.70425,0.001490134,0.186675,-6.18725,0.159,116.378125,0.5267125,70,3,0,8,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",rap,trap,rap/trap
24886,The-Dream,0.1561,0.668666667,257727.8667,0.6074,0.003577411,0.230836667,-6.201566667,0.073096667,102.0310667,0.470406667,54.66666667,8,0,30,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",rap,trap,rap/trap
1813,Axel Thesleff,0.0131,0.7,416000,0.546,0.0305,0.172,-7.705,0.109,80.004,0.302,66,5,0,2,"['bass trap', 'finnish edm']",rap,trap,rap/trap
15962,Maurice Moore,0.495,0.564,186723,0.314,0,0.141,-12.222,0.538,87.937,0.417,55,9,1,2,"['canadian contemporary r&b', 'deep pop r&b', 'indie r&b', 'lo-fi chill', 'trap soul']",rap,trap,rap/trap
4729,Cochise,0.0232,0.734,149145,0.693,0,0.225,-6.227,0.056,78.005,0.332,65,2,0,2,['vapor trap'],rap,trap,rap/trap
26796,Yellow Claw,0.0081322,0.702,188651.6,0.8122,0.071439,0.11978,-4.5684,0.04718,119.6078,0.4862,60.2,1,1,5,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap']",rap,trap,rap/trap
21521,Shanti,0.889,0.585333333,194802.3333,0.344333333,2.93E-05,0.114333333,-8.542,0.052366667,120.9436667,0.733333333,0,5,0,6,"['opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'pinoy rock', 'pinoy trap']",rap,trap,rap/trap
8378,GASHI,0.213,0.84,190345,0.811,0,0.258,-3.243,0.0498,145.025,0.71,67,11,0,1,"['pop rap', 'trap soul']",rap,trap,rap/trap
17793,OMB Peezy,0.229,0.812,165818,0.569,0,0.0823,-8.228,0.111,110.146,0.336,59,5,1,2,"['alabama rap', 'baton rouge rap', 'cali rap', 'deep southern trap', 'southern hip hop', 'trap']",rap,trap,rap/trap
14098,Lil Mosey,0.253296,0.72204,157081.8,0.61584,0,0.146816,-6.85232,0.069008,116.42132,0.46824,73.36,0,1,25,"['melodic rap', 'rap conscient', 'trap', 'vapor trap']",rap,trap,rap/trap
7810,Field Mob,0.03695,0.7315,233903.25,0.80225,1.03E-05,0.24325,-6.9465,0.1845,139.169,0.78325,49,8,1,4,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
23190,Tear Da Club Up Thugs,0.081355,0.83,148759.75,0.736,0,0.20775,-5.178,0.25675,101.0205,0.57275,46,1,0,4,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'southern hip hop', 'trap']",rap,trap,rap/trap
3302,Bro Safari,0.105,0.689,229851,0.88,0.0283,0.447,-3.964,0.101,170.039,0.528,52,0,0,2,"['bass trap', 'brostep', 'edm', 'electro house', 'electronic trap', 'moombahton']",rap,trap,rap/trap
20930,SOB X RBE,0.117953333,0.801,169821,0.777333333,0,0.215066667,-5.662333333,0.485666667,141.563,0.729333333,59.66666667,7,1,6,"['cali rap', 'trap', 'vapor trap']",rap,trap,rap/trap
18241,Ozuna,0.212962222,0.755711111,228668.5222,0.713133333,0.000208859,0.149345556,-4.859155556,0.101443333,128.7166444,0.635066667,70.64444444,1,1,90,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",rap,trap,rap/trap
3532,C-Mob,0.109,0.843,297507,0.848,0,0.0714,-5.492,0.24,121.009,0.287,47,11,0,2,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
20036,Rezz,0.070046667,0.777333333,215573.6667,0.571,0.531344533,0.117,-8.142333333,0.042333333,98.317,0.316666667,61.33333333,2,1,3,"['brostep', 'canadian electronic', 'edm', 'electra', 'electro house', 'electronic trap']",rap,trap,rap/trap
26887,YoungBoy Never Broke Again,0.198549811,0.704981132,178203.8616,0.666597484,6.61E-08,0.162615094,-5.737339623,0.263594969,133.7957736,0.536163522,63.51572327,5,0,159,"['baton rouge rap', 'trap']",rap,trap,rap/trap
6407,Dorrough Music,0.03455125,0.835,235003.75,0.61925,0,0.30325,-8.92975,0.36875,173.58975,0.62975,47.25,0,1,8,"['dfw rap', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
13016,Keys N Krates,0.273,0.755,192000,0.891,0.0412,0.12,-5.516,0.174,160.021,0.515,55,7,1,2,"['bass trap', 'brostep', 'edm', 'electronic trap', 'livetronica', 'vapor twitch']",rap,trap,rap/trap
20190,Ride,0.000175586,0.303,317164,0.866857143,0.589285714,0.2289,-4.814142857,0.054771429,147.9334286,0.409142857,38.71428571,4,1,14,"['cali rap', 'west coast trap']",rap,trap,rap/trap
9028,Gloc 9,0.1254,0.737666667,250586.6667,0.641333333,0.010853333,0.095133333,-6.323666667,0.037066667,105.348,0.817333333,56.33333333,1,1,3,"['classic opm', 'opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy trap']",rap,trap,rap/trap
13013,Key Glock,0.051747778,0.889,175015.3333,0.622444444,0.0001072,0.106544444,-6.650333333,0.264222222,138.6128889,0.562444444,61.88888889,7,1,18,"['hip hop', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
22668,Stunna 4 Vegas,0.052048889,0.904222222,161423.5556,0.725111111,0,0.161344444,-4.830444444,0.310333333,127.7162222,0.683666667,65,1,1,9,"['southern hip hop', 'trap']",rap,trap,rap/trap
19464,RBL Posse,0.016055,0.7395,308926.6667,0.562,0.063166667,0.246,-9.7335,0.341166667,111.9053333,0.506666667,41.83333333,11,1,12,"['gangster rap', 'hyphy', 'west coast rap', 'west coast trap']",rap,trap,rap/trap
6071,Diego Money,0.0565,0.662,131000,0.565,3.72E-05,0.264,-7.852,0.406,163.084,0.335,59,1,1,1,['vapor trap'],rap,trap,rap/trap
7662,Farruko,0.167728596,0.747754386,253958.0351,0.730894737,3.59E-05,0.199715789,-4.892017544,0.124487719,125.4091053,0.668947368,67.29824561,11,0,57,"['latin', 'reggaeton', 'trap latino', 'tropical']",rap,trap,rap/trap
9458,Géza Anda,0.99,0.307,947453,0.065,0.795,0.106,-22.186,0.0339,100.183,0.0563,0,2,1,1,"['classical performance', 'classical piano']",classical,performance,classical/performance
13323,Kronos Quartet,0.896333333,0.378,320911.1111,0.216533333,0.736666667,0.142555556,-16.79288889,0.041388889,111.0561111,0.197266667,40.88888889,7,1,9,"['bow pop', 'classical', 'classical performance', 'compositional ambient', 'modern string quartet', 'string quartet']",classical,performance,classical/performance
18030,Orchestra of the Age of Enlightenment,0.933030303,0.427363636,312071.4848,0.223648485,0.306235753,0.192466667,-18.80963636,0.047142424,112.2759394,0.551609091,31.06060606,4,1,33,"['baroque ensemble', 'choral', 'classical performance', 'historically informed performance', 'orchestra']",classical,performance,classical/performance
21310,Scottish National Orchestra,0.978,0.139,660240,0.0676,0.717,0.0399,-25.826,0.0405,87.282,0.0376,34,7,1,1,"['classical', 'classical performance', 'orchestra']",classical,performance,classical/performance
8143,Frans Brüggen,0.929,0.6295,139246.5,0.3015,0.566,0.2585,-17.53,0.0535,118.2375,0.7645,25.5,4,1,2,['classical performance'],classical,performance,classical/performance
22670,Stuttgart Chamber Orchestra,0.773571429,0.244571429,273657.1429,0.151785714,0.526755714,0.167457143,-19.018,0.047142857,86.27685714,0.246242857,13,2,1,7,"['chamber orchestra', 'classical performance']",classical,performance,classical/performance
12294,José van Dam,0.964,0.217,1093733,0.356,0.0604,0.284,-14.5,0.0613,85.182,0.0558,37,2,1,1,"['classical bass', 'classical performance', 'opera']",classical,performance,classical/performance
7376,Ernest Ansermet,0.911757962,0.323956688,294670.8025,0.142029045,0.289673666,0.209667516,-21.29459873,0.094963057,106.3620701,0.183461146,0,0,1,157,"['historic orchestral performance', 'orchestral performance']",,performance,
594,Alban Berg,0.964769231,0.317153846,389936.3846,0.152538462,0.148836138,0.173953846,-19.60730769,0.067515385,101.4126923,0.138438462,1.615384615,10,1,13,"['classical performance', 'string quartet']",classical,performance,classical/performance
7565,F. Charles Adler,0.9505,0.266,534678,0.1245,0.876,0.1043,-20.1345,0.0396,111.72,0.0524,0,9,0,4,['historic orchestral performance'],,performance,
13203,Klaus Tennstedt,0.413,0.157,106453,0.175,0.856,0.117,-18.829,0.0375,81.924,0.0348,46,0,1,2,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
21139,Samuel Ramey,0.989,0.218,156400,0.11,0.0902,0.114,-24.477,0.0502,77.795,0.0371,22,7,1,1,"['classical bass', 'classical performance', 'opera']",classical,performance,classical/performance
562,Alan Gilbert,0.907,0.468583333,192716.75,0.274583333,0.000823723,0.16585,-12.92616667,0.055741667,102.9020833,0.43525,0.75,0,1,12,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
19027,Piero Coppola,0.987565217,0.386652174,248276,0.142773913,0.250910636,0.285256522,-18.75326087,0.096865217,106.5267174,0.29411087,0,2,1,46,['historic orchestral performance'],,performance,
9014,Glenn Gould,0.980315283,0.359996871,191915.2335,0.222202383,0.866343671,0.139213117,-22.1191444,0.047417329,110.2414549,0.643841877,18.58724428,7,1,831,"['classical', 'classical performance', 'classical piano']",classical,performance,classical/performance
1088,Andrew Rowan Summers,0.936153846,0.406307692,210825.6923,0.096291538,1.95E-05,0.161738462,-21.22776923,0.054676923,91.81607692,0.447384615,0,7,1,26,"['historically informed performance', 'mountain dulcimer']",,performance,
12378,Juilliard String Quartet,0.945477612,0.339549254,386716.0149,0.12608209,0.397356075,0.192435821,-19.13480597,0.045064179,105.6747612,0.353331343,1.955223881,0,1,67,"['classical performance', 'string quartet']",classical,performance,classical/performance
