id,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,primary_genres,secondary_genres,PrimarynSecondary_genres
6407,Dorrough Music,0.03455125,0.835,235003.75,0.61925,0,0.30325,-8.92975,0.36875,173.58975,0.62975,47.25,0,1,8,"['dfw rap', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
18297,Pablo Chill-E,0.0869,0.683,240253,0.677,0,0.0998,-4.496,0.0469,156.019,0.514,78,1,1,2,"['reggaeton flow', 'trap chileno', 'trap espanol']",rap,trap,rap/trap
7672,Fat Pat,0.0572475,0.813833333,310013.1667,0.590416667,9.82E-05,0.20075,-7.281833333,0.175041667,117.5194167,0.572166667,38.08333333,7,1,12,"['deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap']",rap,trap,rap/trap
8301,Fuego,0.19,0.8,188238,0.669,2.35E-05,0.0609,-12.898,0.0546,117.015,0.721,70,1,1,2,"['latin', 'latin hip hop', 'rap dominicano', 'reggaeton', 'reggaeton flow', 'trap espanol', 'trap latino', 'tropical']",rap,trap,rap/trap
14091,Lil Jon & The East Side Boyz,0.047778236,0.722484848,304816.2121,0.697878788,2.39E-06,0.368609091,-5.748121212,0.255787879,114.8083939,0.482848485,47.63636364,1,1,33,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
25854,Vanic,0.00685,0.406,256500,0.949,5.20E-06,0.0805,-4.488,0.114,160.007,0.457,60,8,0,2,"['bass trap', 'electronic trap', 'pop edm']",edm,trap,edm/trap
2558,Bigga Rankin,0.1987,0.525333333,241838.6667,0.709333333,0,0.264666667,-4.467333333,0.305666667,181.9173333,0.376666667,61,7,0,3,['atl trap'],rap,trap,rap/trap
26690,Xavier,0.666,0.433,141576,0.307,2.31E-05,0.955,-14.864,0.107,85.194,0.495,44,0,1,1,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
136,88GLAM,0.0166,0.764,180813,0.672,1.06E-06,0.103,-4.274,0.0655,150.021,0.594,74,6,0,2,"['canadian hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'toronto rap', 'trap', 'trap soul', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
19884,Reese LAFLARE,0.431,0.673333333,231277.6667,0.499666667,0,0.107633333,-8.403333333,0.1672,100.2823333,0.495333333,65,0,0,3,"['underground hip hop', 'vapor trap']",rap,trap,rap/trap
26597,Wiz Khalifa,0.119474075,0.69329375,232155.5313,0.702925,0.000273404,0.213845,-5.7038375,0.146053125,131.5781625,0.461174375,57.00625,1,1,160,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
3092,Boogie,0.0446,0.551,160000,0.674,0,0.0922,-5.15,0.425,147.368,0.55,65,7,1,2,"['melodic rap', 'pop rap', 'rap', 'trap']",rap,trap,rap/trap
26885,Young-D,0.0188,0.89,251373,0.946,0.000128,0.11,-5.673,0.0489,120,0.872,54,2,1,1,"['gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
19257,Preme,0.2834,0.7395,270671.75,0.74125,0,0.1352,-5.035,0.213,122.1315,0.55975,59.5,1,1,4,"['canadian hip hop', 'toronto rap', 'trap', 'trap soul']",rap,trap,rap/trap
14076,Lil Blood,0.0106,0.669,281040,0.687,1.31E-06,0.13,-9.762,0.201,87.988,0.424,43,1,1,2,"['cali rap', 'hyphy', 'west coast trap']",rap,trap,rap/trap
15987,Max Minelli,0.25,0.773,240212,0.861,0,0.0621,-4.633,0.172,136.115,0.738,42,1,0,2,"['baton rouge rap', 'deep southern trap']",rap,trap,rap/trap
138,8Ball,0.068907143,0.7885,280319.1429,0.661928571,0.000557282,0.234214286,-6.577428571,0.191535714,119.9201429,0.538857143,41.57142857,1,1,14,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
26699,Xavier Wulf,0.038675714,0.849714286,137732.4286,0.585428571,0.000321057,0.124128571,-8.406142857,0.206871429,133.9904286,0.415042857,52.71428571,2,0,14,"['dark trap', 'emo rap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
14119,Lil Wayne,0.081117639,0.651621287,252198.0718,0.694782178,0.000510006,0.213360644,-5.917524752,0.224191584,121.0650594,0.486365347,53.70049505,1,1,404,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",rap,trap,rap/trap
16499,Mila J,0.213166667,0.695333333,205863.3333,0.623,0,0.133,-7.609333333,0.0549,108.4426667,0.496666667,57.33333333,11,0,3,"['alternative r&b', 'deep pop r&b', 'hip pop', 'indie r&b', 'r&b', 'trap queen', 'urban contemporary']",rap,trap,rap/trap
18283,POORSTACY,0.119,0.781,121413,0.474,0,0.0685,-7.436,0.24,87.615,0.584,65,0,1,2,"['emo rap', 'melodic rap', 'vapor trap']",rap,trap,rap/trap
3234,Brennan Savage,0.03258,0.567,190854,0.590666667,0.355666667,0.085933333,-8.514,0.139866667,136.7163333,0.259866667,68.66666667,0,0,3,"['dark trap', 'emo rap', 'underground hip hop']",rap,trap,rap/trap
20192,Riff Raff,0.0271,0.911,202714,0.665,0,0.0656,-5.169,0.249,140.136,0.408,48,8,0,2,"['trap', 'underground hip hop']",rap,trap,rap/trap
14073,Lil Baby,0.098258116,0.780530488,188049.6646,0.586073171,1.27E-05,0.15972622,-6.551969512,0.261501829,124.5399268,0.403789024,67.42682927,1,1,164,"['atl hip hop', 'atl trap', 'rap']",rap,trap,rap/trap
3861,Carnage,0.2319,0.708833333,201150.8333,0.646166667,4.67E-06,0.283333333,-5.736666667,0.249116667,130.0885,0.423833333,59.83333333,11,1,6,"['edm', 'electronic trap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",edm,trap,edm/trap
17840,Offset,0.157174561,0.837596491,206289.9649,0.589140351,0.020122003,0.159342105,-6.619491228,0.202836842,130.2733333,0.438470175,67.40350877,1,1,57,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
143,93FEETOFSMOKE,0.139,0.816,148140,0.577,0,0.0827,-5.998,0.41,171.028,0.459,68,1,1,1,"['dark trap', 'emo rap', 'underground hip hop']",rap,trap,rap/trap
14127,Lil' Flip,0.075342105,0.807421053,250794.4737,0.652894737,5.89E-06,0.200168421,-6.220210526,0.242973684,124.3446316,0.670526316,44.89473684,1,1,19,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'houston rap', 'pop rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
23189,Team Twin,0.00118,0.921,222006,0.558,0,0.105,-7.521,0.391,138.965,0.329,56,1,1,2,['viral trap'],rap,trap,rap/trap
20900,SAINt JHN,0.176008333,0.763916667,199432.4167,0.581416667,0.000397491,0.18975,-6.241166667,0.098891667,121.9755,0.38825,69.58333333,5,1,12,"['melodic rap', 'pop rap', 'rap', 'trap']",rap,trap,rap/trap
59,2 Pistols,0.00431,0.517,274053,0.747,0,0.345,-6.191,0.105,134.058,0.271,52,10,0,1,"['dirty south rap', 'pop rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
1958,Bad Bunny,0.270731807,0.764855422,227573.506,0.673662651,0.000429931,0.160666265,-5.540837349,0.123249398,123.0678253,0.517891566,73.35542169,1,0,166,"['latin', 'reggaeton', 'trap latino']",rap,trap,rap/trap
10202,Hurricane Chris,0.071984286,0.654428571,257571.5714,0.714285714,0,0.130471429,-5.138142857,0.328714286,123.5505714,0.608714286,46.57142857,6,1,7,"['deep southern trap', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
4971,Cousin Stizz,0.0336,0.828,242653,0.49,2.71E-05,0.0867,-9.278,0.0593,107.968,0.279,56,11,1,2,"['boston hip hop', 'deep underground hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
21879,Ski Mask The Slump God,0.181517073,0.826463415,156805.1951,0.550731707,2.81E-05,0.195843902,-8.09904878,0.270492683,127.5126585,0.587853659,65.68292683,1,1,41,"['miami hip hop', 'rap', 'trap', 'underground hip hop']",rap,trap,rap/trap
26860,Young Dru,0.0673,0.797,243973,0.66,0,0.116,-4.849,0.304,87.023,0.873,37,1,1,2,"['cali rap', 'chicano rap', 'latin hip hop', 'west coast trap']",rap,trap,rap/trap
21996,Smokepurpp,0.0975175,0.788875,187831.125,0.548625,0.00023125,0.1517125,-7.066375,0.203525,137.448125,0.43575,67.75,7,1,8,"['melodic rap', 'meme rap', 'miami hip hop', 'rap', 'trap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
19306,Prism,0.00969,0.309,467733,0.733,0.0107,0.193,-7.047,0.0349,127.789,0.257,22,4,1,2,"['bass trap', 'gaming edm', 'traprun']",edm,trap,edm/trap
14085,Lil Durk,0.18314383,0.727255319,189036.8085,0.581468085,1.88E-07,0.146434043,-7.337702128,0.298010638,126.0926596,0.386368085,64.93617021,1,0,47,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
3416,Buddy,0.1282,0.641571429,249388.1429,0.658285714,0.000497823,0.304985714,-6.497571429,0.255071429,111.2701429,0.426714286,57.71428571,5,0,7,"['alternative r&b', 'cali rap', 'hip hop', 'rap', 'trap soul', 'underground hip hop']",rap,trap,rap/trap
7942,Flux Pavilion,0.014287143,0.578571429,268768.6429,0.788642857,0.271441214,0.322928571,-6.811071429,0.051164286,137.8467143,0.288028571,54.42857143,0,0,14,"['bass trap', 'brostep', 'dubstep', 'edm', 'electro house', 'electronic trap']",edm,trap,edm/trap
17893,Oliver Francis,0.0223,0.631,185491,0.67,0.138,0.358,-9.829,0.0622,144.983,0.0611,62,3,1,2,"['dark trap', 'emo rap', 'melodic rap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
9358,Gudda Gudda,0.0179,0.747,254193.5,0.6735,0,0.15415,-6.9145,0.2615,140.0585,0.593,47,5,1,4,"['dirty south rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
21943,Slick Pulla,0.0151,0.736,269387,0.658,0,0.27,-10.253,0.276,82.036,0.465,52,11,0,2,['trap'],rap,trap,rap/trap
14102,Lil Phat,0.013933333,0.726666667,258884.6667,0.603333333,0.00104,0.264333333,-6.071666667,0.111566667,133.3626667,0.317666667,47.33333333,1,1,6,"['baton rouge rap', 'deep southern trap', 'dirty south rap', 'trap']",rap,trap,rap/trap
5261,DJ Drama,0.1105,0.517833333,282549.5,0.722,0,0.155766667,-5.668666667,0.316966667,104.8978333,0.409833333,53.66666667,3,0,6,"['dirty south rap', 'gangster rap', 'hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
25811,Valentino,0.0497,0.765,241533,0.898,9.12E-06,0.292,-5.199,0.046,106.035,0.838,37,7,1,1,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton']",edm,trap,edm/trap
20985,Sada Baby,0.00708,0.907,267193,0.638,4.33E-06,0.434,-8.012,0.32,109.971,0.647,62,7,1,1,"['detroit trap', 'trap']",rap,trap,rap/trap
18741,Pegboard Nerds,0.001529,0.63575,273901.25,0.90325,0.034509075,0.11645,-4.8935,0.121525,129.028,0.3002,55,9,0,4,"['bass trap', 'brostep', 'catstep', 'complextro', 'danish electronic', 'edm', 'electro house', 'gaming edm', 'glitch']",edm,trap,edm/trap
16473,Mike Sherm,0.2139,0.8215,128404,0.5755,0.028,0.191,-9.843,0.17925,101.998,0.2915,59.5,10,1,4,"['cali rap', 'west coast trap']",rap,trap,rap/trap
252,AWAY,0.137,0.72,212571,0.633,0.00157,0.122,-5.212,0.0633,140.027,0.634,60,5,0,2,['traprun'],rap,trap,rap/trap
8377,GAS,0.7115,0.2769,451326.5,0.3925,0.8965,0.122,-16.9265,0.03785,100.997,0.57,41,5,1,4,"['pop rap', 'trap soul']",rap,trap,rap/trap
9028,Gloc 9,0.1254,0.737666667,250586.6667,0.641333333,0.010853333,0.095133333,-6.323666667,0.037066667,105.348,0.817333333,56.33333333,1,1,3,"['classic opm', 'opm', 'pinoy alternative rap', 'pinoy hip hop', 'pinoy trap']",rap,trap,rap/trap
14083,Lil Donald,0.714,0.802,206557,0.42,4.10E-06,0.11,-9.131,0.101,130.119,0.603,68,5,0,2,['atl trap'],rap,trap,rap/trap
17785,OG Maco,0.0125,0.843,146064,0.286,1.69E-06,0.0681,-10.575,0.352,120.06,0.265,52,1,1,2,"['atl hip hop', 'trap', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
8960,Girls,0.0101,0.25,145293,0.705,0.377,0.128,-6.044,0.0313,154.299,0.458,42,6,1,2,"['pop', 'pop rap', 'trap queen']",rap,trap,rap/trap
20428,Rock,0.587,0.304,158851,0.598,0.000681,0.29,-4.212,0.0302,71.782,0.683,49,6,1,1,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
17641,NoCap,0.230333333,0.598,224812.6667,0.587333333,0,0.108333333,-7.934,0.234666667,128.11,0.354333333,60.33333333,2,0,3,"['alabama rap', 'atl trap', 'southern hip hop', 'trap']",rap,trap,rap/trap
18696,Payroll Giovanni,0.0258,0.587,218400,0.625,8.20E-06,0.111,-7.846,0.34,129.633,0.14,66,1,1,2,['detroit trap'],rap,trap,rap/trap
5283,DJ Luke Nasty,0.19615,0.5955,215108,0.7165,0,0.0965,-6.37,0.2613,78.0295,0.5805,51.5,6,1,4,"['nc hip hop', 'trap']",rap,trap,rap/trap
22672,Stwo,0.453,0.812,220000,0.398,5.40E-06,0.12,-9.832,0.105,119.955,0.189,70,9,0,1,['trap soul'],rap,trap,rap/trap
6236,Doctor P,0.000148,0.665,249600,0.913,0.412,0.384,-2.299,0.0461,100.005,0.439,50,1,1,2,"['brostep', 'edm', 'electro house', 'electronic trap', 'filthstep', 'moombahton', 'zapstep']",edm,trap,edm/trap
6973,Eladio Carrion,0.446,0.832,152960,0.59,1.43E-06,0.123,-7.168,0.272,146.939,0.596,69,8,0,1,"['reggaeton flow', 'trap argentino', 'trap latino']",rap,trap,rap/trap
23017,THEY.,0.0971,0.776,231813,0.715,0.0131,0.247,-6.587,0.0505,99.951,0.502,60.5,5,0,4,"['alternative r&b', 'pop rap', 'trap soul', 'underground hip hop']",rap,trap,rap/trap
16451,Mike Jones,0.107379524,0.727380952,261826.381,0.70447619,3.77E-05,0.187733333,-5.925666667,0.204571429,129.751619,0.597714286,51.71428571,9,1,21,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
26726,YACHT,0.0378,0.894,251381,0.569,9.88E-05,0.0636,-7.144,0.0406,110.005,0.827,50,2,1,1,"['atl hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
8254,French Montana,0.078420882,0.672588235,229972.1765,0.697941176,0.000301612,0.265152941,-5.233294118,0.149026471,128.3830588,0.446823529,61.73529412,6,0,34,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
5763,De La Ghetto,0.142857143,0.791857143,288393.4286,0.74952381,0.000683781,0.187604762,-5.137,0.131680952,105.4990476,0.685380952,58,1,0,21,"['latin', 'latin hip hop', 'perreo', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",rap,trap,rap/trap
26915,Yung Bleu,0.10362,0.6912,207061.6,0.5532,7.90E-07,0.09896,-5.7758,0.17758,120.2486,0.22244,58.6,4,0,5,"['alabama rap', 'deep pop r&b', 'trap']",rap,trap,rap/trap
184,A$AP Rocky,0.188404321,0.671706422,218011.5963,0.66006422,0.024771392,0.228302752,-7.082477064,0.201289908,126.5779174,0.40220367,62.66055046,1,1,109,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
16127,Melii,0.582,0.685,203279,0.418,0,0.0853,-11.849,0.488,84.898,0.21,62,0,1,2,"['deep pop r&b', 'pop', 'rap latina', 'trap queen']",rap,trap,rap/trap
13692,Latimore,0.203,0.709,324963.25,0.43775,5.00E-05,0.142725,-13.27175,0.0824,106.447,0.74375,31.25,0,1,8,"['alternative r&b', 'deep pop r&b', 'indie r&b', 'trap soul']",rap,trap,rap/trap
19220,Pouya,0.059493333,0.805809524,184093.5238,0.666904762,0.082759348,0.117504762,-6.376904762,0.14412381,114.1472857,0.28372381,60.76190476,1,1,21,"['dark trap', 'emo rap', 'miami hip hop', 'underground hip hop', 'vapor trap']",rap,trap,rap/trap
23230,Tee Grizzley,0.186670588,0.767823529,209317.6471,0.686941176,4.82E-07,0.180135294,-6.464941176,0.262188235,105.1757059,0.467705882,65.58823529,1,1,17,"['detroit hip hop', 'detroit trap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
14107,Lil Scrappy,0.0426124,0.826928571,251198.8571,0.782142857,1.46E-07,0.190185714,-5.985357143,0.206457143,109.7137857,0.647357143,49.78571429,1,1,14,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'wrestling']",rap,trap,rap/trap
1418,Anuel AA,0.370287912,0.74,232401.2308,0.713054945,0.000353798,0.138918681,-4.528450549,0.121817582,120.9131099,0.56489011,73.20879121,0,1,91,"['latin', 'reggaeton flow', 'trap latino']",rap,trap,rap/trap
26359,What So Not,0.140925,0.51125,259499.25,0.74,0.05503285,0.111275,-6.40375,0.0751,139.72575,0.20325,57.25,7,0,4,"['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'indietronica', 'vapor twitch']",edm,trap,edm/trap
8458,Ganja White Night,0.0106,0.748,230401,0.626,0.0125,0.0603,-7.952,0.0732,170.05,0.308,52,7,1,2,"['brostep', 'edm', 'electro house', 'electronic trap']",edm,trap,edm/trap
26188,Waka Flocka Flame,0.099698222,0.713703704,250454.8519,0.7,0.000198726,0.24817037,-4.842592593,0.144874074,133.1824074,0.538925926,53,1,1,27,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,trap,rap/trap
6257,Dom Kennedy,0.154568222,0.683611111,241634.1111,0.581277778,2.78E-05,0.235588889,-6.379166667,0.220333333,105.3616111,0.4035,54.55555556,6,1,18,"['cali rap', 'hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'west coast trap']",rap,trap,rap/trap
5298,DJ Screw,0.094544444,0.797777778,297315.7778,0.542666667,0.100746951,0.383,-10.29244444,0.221844444,129.1578889,0.562666667,38.33333333,1,1,9,"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap', 'trap', 'underground hip hop']",rap,trap,rap/trap
6551,Duke,0.0659,0.751,202533,0.597,0,0.0881,-6.59,0.125,123.997,0.159,59,9,0,2,"['atl trap', 'trap', 'vapor trap']",rap,trap,rap/trap
5885,Della,0.56,0.565,233360,0.455,0,0.115,-6.632,0.0346,139.956,0.182,59,4,1,2,"['rap espanol', 'trap espanol']",rap,trap,rap/trap
20866,S-X,0.353,0.591,175462,0.8,0,0.247,-4.956,0.286,139.472,0.592,71,1,1,1,"['cali rap', 'trap', 'vapor trap']",rap,trap,rap/trap
25813,Valentino Khan,0.00371,0.794,190476,0.896,0.615,0.0876,-1.514,0.0677,125.999,0.5,60,5,0,2,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'house', 'moombahton']",edm,trap,edm/trap
21839,Sir Simon Rattle,0.971857143,0.2325,376588.5714,0.06999,0.834714286,0.108257143,-25.39671429,0.044042857,95.13871429,0.193071429,53.57142857,11,1,7,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
4662,Claudio Abbado,0.929909091,0.247272727,243490.7273,0.147590909,0.782636364,0.2186,-20.823,0.039145455,114.0345455,0.300372727,39.45454545,7,0,11,"['classical performance', 'orchestral performance']",classical,performance,classical/performance
9902,Hephzibah Menuhin,0.979,0.427666667,321293.3333,0.113666667,0.119666667,0.155333333,-19.07633333,0.055733333,84.203,0.513666667,0,5,1,6,['historic classical performance'],classical,performance,classical/performance
10561,Itzhak Perlman,0.92525,0.283214286,329118.9643,0.170192857,0.46881,0.198371429,-20.30239286,0.04665,97.49296429,0.312582143,35.71428571,2,1,28,"['classical', 'classical performance', 'violin']",classical,performance,classical/performance
23829,The English Concert,0.866375,0.39425,293230,0.1638,0.39695325,0.12853125,-20.3395,0.0434125,114.0474375,0.3908125,38.25,1,1,16,"['baroque ensemble', 'british choir', 'classical performance', 'historically informed performance']",classical,performance,classical/performance
9458,Géza Anda,0.99,0.307,947453,0.065,0.795,0.106,-22.186,0.0339,100.183,0.0563,0,2,1,1,"['classical performance', 'classical piano']",classical,performance,classical/performance
3732,Cappella Coloniensis,0.982,0.406,281413,0.172,0.0258,0.108,-14.912,0.0432,131.499,0.38,27,9,1,1,"['baroque ensemble', 'historically informed performance']",,performance,
6862,Eduard van Beinum,0.949814433,0.269078351,308912.8144,0.187194021,0.751621443,0.188573196,-19.89150515,0.044151546,101.2673711,0.177459794,0.154639175,2,1,194,"['historic orchestral performance', 'orchestral performance']",,performance,
14446,Los Angeles Philharmonic,0.8251,0.34585,359130.7,0.23635,0.7063,0.2885,-19.001,0.0524,106.9666,0.20104,20.2,9,1,10,"['classical performance', 'orchestra']",classical,performance,classical/performance
18974,Philip Pickett,0.954,0.618,229227,0.124,0.546,0.142,-16.883,0.0344,111.114,0.491,37,1,1,2,"['historically informed performance', 'recorder']",,performance,
21791,Simone Dinnerstein,0.941,0.538,176467,0.0416,0.915,0.109,-25.889,0.0399,59.173,0.16,55,8,1,1,"['classical performance', 'classical piano']",classical,performance,classical/performance
9799,Heinrich Schiff,0.963,0.463,359667,0.162,0.825,0.0943,-24.484,0.045,125.514,0.374,45,7,0,1,"['classical cello', 'classical performance']",classical,performance,classical/performance
6145,Dinu Lipatti,0.992857143,0.35147619,186079.1429,0.154266667,0.918619048,0.161909524,-19.88504762,0.041485714,96.65633333,0.356709524,0.333333333,8,1,42,['historic piano performance'],,performance,
12187,Josef Hofmann,0.992,0.353,396600,0.133,0.882,0.45915,-18.207,0.03305,76.524,0.256,0.5,1,1,4,['historic piano performance'],,performance,
26510,William Primrose,0.9655,0.3393125,375095.8438,0.15938125,0.205987188,0.178459375,-15.8108125,0.04453125,122.8221875,0.341975,0.53125,10,1,32,"['historic classical performance', 'viola']",classical,performance,classical/performance
2097,Barbara Hendricks,0.941,0.24,525933,0.195,0.00303,0.112,-18.034,0.0428,83.406,0.158,22,11,0,1,"['classical performance', 'classical soprano', 'opera', 'spirituals']",classical,performance,classical/performance
1630,Artur Schnabel,0.987666667,0.312166667,540322.7917,0.108020833,0.884875,0.1445,-20.82404167,0.0418375,90.744375,0.096025,0.416666667,0,1,24,['historic piano performance'],,performance,
17196,Naoum Blinder,0.685,0.199,696587,0.378,0.654,0.423,-13.509,0.0478,92.32,0.0922,0,9,0,2,['historic classical performance'],classical,performance,classical/performance
4455,Christa Ludwig,0.960333333,0.304333333,308324.3333,0.176333333,0.0002477,0.226,-17.47366667,0.045266667,96.08366667,0.234966667,5.666666667,1,1,3,"['classical mezzo-soprano', 'classical performance', 'opera']",classical,performance,classical/performance
8267,Friedrich Gulda,0.98675,0.4125,194326.5,0.080175,0.883,0.111825,-32.56725,0.0673,137.57125,0.49125,6.75,0,1,8,"['classical performance', 'classical piano']",classical,performance,classical/performance
25555,Tullio Serafin,0.968491228,0.298545029,242262.6082,0.170525146,0.127269175,0.216464327,-16.19973099,0.059587719,97.50188889,0.160106433,4.964912281,2,1,171,"['opera', 'orchestral performance']",,performance,
